image_001.jpg,b'967.33026',b'337.94565',b'-465.70648',b'975.2605',b'328.54636',b'-447.43173',b'980.1858',b'329.3104',b'-447.4957',b'983.89014',b'330.0205',b'-447.61737',b'960.31116',b'328.3529',b'-445.70825',b'956.42004',b'328.9837',b'-445.77347',b'952.5063',b'329.7877',b'-445.84943',b'988.9831',b'337.05087',b'-320.41287',b'945.9386',b'339.10297',b'-310.6336',b'978.80414',b'351.09686',b'-417.09375',b'958.00903',b'351.45227',b'-414.45758',b'1025.5222',b'416.84424',b'-228.52939',b'914.7092',b'418.7598',b'-198.28877',b'1049.8909',b'505.0028',b'-204.92992',b'895.1031',b'506.53',b'-156.94664',b'1063.5854',b'586.6594',b'-321.8743',b'878.5271',b'591.244',b'-275.9195',b'1067.6257',b'608.1946',b'-363.43246',b'874.7436',b'612.6788',b'-310.62216',b'1062.4453',b'606.10614',b'-400.03067',b'879.79193',b'611.3293',b'-354.77567',b'1058.6208',b'600.68616',b'-338.5048',b'883.8701',b'605.8934',b'-295.22614',b'1004.39886',b'573.9344',b'-16.2106',b'941.45667',b'575.9806',b'16.046906',b'1013.77234',b'710.0145',b'-63.543213',b'928.92224',b'713.5728',b'-3.4538338',b'1023.86304',b'796.38586',b'182.62045',b'926.34906',b'810.28516',b'225.74431',b'1023.2819',b'822.7277',b'197.55125',b'931.8298',b'825.7869',b'240.55194',b'1026.6843',b'856.5048',b'45.263477',b'912.2546',b'847.6615',b'90.10083'
image_002.jpg,b'968.2519',b'337.01154',b'-425.1121',b'975.8275',b'327.57642',b'-407.81458',b'980.0974',b'327.89343',b'-407.86658',b'984.1541',b'328.2579',b'-407.96',b'960.0897',b'327.5543',b'-406.65396',b'955.3382',b'328.12015',b'-406.71298',b'951.5983',b'328.9216',b'-406.79626',b'990.24927',b'335.10175',b'-287.4237',b'944.8688',b'337.369',b'-281.9633',b'978.583',b'351.2922',b'-379.01343',b'958.93713',b'352.28827',b'-377.67422',b'1024.5721',b'416.4906',b'-202.04636',b'913.1749',b'418.15738',b'-178.21452',b'1041.1704',b'505.5256',b'-160.50287',b'900.2826',b'506.1037',b'-135.91954',b'1053.0996',b'587.9647',b'-253.24385',b'888.12225',b'591.9219',b'-243.60796',b'1057.7646',b'610.35016',b'-288.58627',b'884.3833',b'614.8973',b'-277.01862',b'1048.5823',b'607.5501',b'-323.64517',b'890.67316',b'612.7826',b'-317.2686',b'1044.4719',b'601.849',b'-268.45096',b'893.7803',b'606.6051',b'-261.15186',b'1003.3469',b'572.9006',b'-14.709954',b'939.56085',b'576.17883',b'14.511002',b'1013.9335',b'709.4058',b'-40.37667',b'926.30066',b'713.95123',b'-3.4976552',b'1020.64154',b'794.66864',b'175.72072',b'930.68823',b'815.4511',b'198.84323',b'1026.0667',b'821.31274',b'188.34334',b'938.2767',b'830.63745',b'211.08134',b'1038.4585',b'855.211',b'45.86532',b'917.1495',b'855.8261',b'64.82296'
image_003.jpg,b'965.89154',b'338.31946',b'-394.826',b'973.20856',b'328.3454',b'-377.74103',b'977.47205',b'328.52448',b'-377.78253',b'981.50806',b'328.8146',b'-377.84875',b'958.02844',b'329.07376',b'-377.16663',b'953.3883',b'329.86642',b'-377.22067',b'949.3293',b'330.80167',b'-377.2961',b'987.2724',b'335.65894',b'-259.22455',b'943.4414',b'338.82904',b'-256.36917',b'976.52655',b'351.44992',b'-349.48953',b'957.33435',b'353.72156',b'-348.90732',b'1024.8715',b'415.08804',b'-175.3055',b'910.9648',b'419.5751',b'-155.78574',b'1042.0724',b'504.89148',b'-127.14313',b'900.99695',b'509.08643',b'-101.28032',b'1059.9193',b'586.4281',b'-225.77304',b'886.88654',b'594.00085',b'-205.10478',b'1064.8265',b'609.7958',b'-259.07004',b'882.7801',b'616.0953',b'-236.37862',b'1056.7053',b'607.27637',b'-296.5658',b'888.992',b'614.19196',b'-279.77563',b'1052.2047',b'600.68915',b'-241.86519',b'891.99414',b'607.4016',b'-223.93504',b'1001.244',b'574.6861',b'-11.003782',b'938.8172',b'575.43115',b'10.790745',b'1011.9758',b'710.5537',b'-38.32759',b'926.3497',b'718.8187',b'-7.437413',b'1024.9407',b'809.9726',b'149.21416',b'924.8463',b'818.085',b'162.17673',b'1019.6223',b'833.0328',b'158.10341',b'931.08386',b'842.99554',b'170.38583',b'1023.84863',b'867.9118',b'6.095895',b'915.44244',b'869.79285',b'15.640431'
image_004.jpg,b'966.4185',b'335.1831',b'-401.32758',b'973.5159',b'325.1611',b'-383.97202',b'977.83575',b'325.6549',b'-384.0124',b'981.58826',b'326.35052',b'-384.07028',b'959.21954',b'325.75528',b'-381.60785',b'954.69867',b'326.72174',b'-381.66675',b'950.8674',b'327.85083',b'-381.76544',b'986.9506',b'334.5754',b'-265.88254',b'944.57776',b'336.8855',b'-254.3179',b'976.9227',b'349.36795',b'-356.6296',b'957.56854',b'349.84238',b'-353.59665',b'1024.7019',b'416.13403',b'-188.05211',b'912.17975',b'417.712',b'-157.23418',b'1038.1222',b'508.30368',b'-149.5386',b'899.46136',b'511.11853',b'-113.51675',b'1051.6799',b'590.5508',b'-242.73253',b'885.31445',b'593.93256',b'-220.92009',b'1053.4756',b'613.1574',b'-277.7424',b'880.8336',b'615.3682',b'-255.29402',b'1045.7528',b'610.2037',b'-314.6145',b'886.1',b'614.2225',b'-296.3121',b'1042.1282',b'603.1832',b'-258.40414',b'889.1746',b'607.2884',b'-239.09077',b'1000.5002',b'575.7871',b'-13.238326',b'939.42334',b'576.6178',b'13.06238',b'1011.95593',b'709.8257',b'-37.298897',b'925.80255',b'714.22943',b'-11.104756',b'1022.0303',b'824.9382',b'174.95377',b'927.29224',b'830.36414',b'182.21732',b'1020.096',b'826.7981',b'186.43913',b'931.8163',b'831.49506',b'192.8682',b'1027.7856',b'865.2649',b'31.708738',b'922.1599',b'871.52',b'37.74854'
image_005.jpg,b'966.2868',b'332.4601',b'-378.20877',b'972.2406',b'323.08832',b'-360.50146',b'976.2106',b'323.5217',b'-360.54547',b'979.8594',b'324.1941',b'-360.59778',b'959.27026',b'324.85077',b'-360.5885',b'954.805',b'326.47598',b'-360.65073',b'950.62866',b'328.24567',b'-360.75882',b'986.19836',b'333.06207',b'-243.05249',b'943.8528',b'337.99506',b'-242.46523',b'976.7974',b'345.5789',b'-333.72208',b'958.2572',b'346.6758',b'-333.84625',b'1023.63934',b'412.2423',b'-162.28406',b'912.45953',b'416.2517',b'-155.85802',b'1033.4055',b'508.3174',b'-122.92169',b'902.21436',b'511.23904',b'-114.529526',b'1046.6271',b'589.67645',b'-214.91905',b'889.676',b'596.3551',b'-212.99565',b'1047.6346',b'612.34717',b'-249.6612',b'887.77997',b'616.93384',b'-247.18306',b'1038.5575',b'609.9426',b'-285.1062',b'894.1227',b'615.1243',b'-287.5906',b'1035.9187',b'602.7407',b'-230.51065',b'896.52606',b'608.1981',b'-230.72878',b'1000.90015',b'573.88',b'-5.277265',b'941.0153',b'577.2634',b'5.1248174',b'1012.8025',b'709.8992',b'-25.830812',b'926.36316',b'714.95825',b'-8.243888',b'1021.5642',b'826.4713',b'179.80862',b'927.7459',b'832.9124',b'173.93454',b'1018.5293',b'828.922',b'190.48557',b'931.0835',b'833.8521',b'183.04887',b'1028.4814',b'869.2958',b'34.966194',b'923.76965',b'875.3689',b'22.666094'
image_006.jpg,b'965.5159',b'333.7903',b'-390.69965',b'973.5681',b'324.12695',b'-373.12274',b'978.0933',b'324.68976',b'-373.1488',b'982.0957',b'325.43246',b'-373.19122',b'958.3064',b'324.8098',b'-372.65158',b'953.6469',b'325.8671',b'-372.72342',b'949.78546',b'327.06342',b'-372.82678',b'987.8968',b'333.9996',b'-252.57281',b'943.6368',b'336.5765',b'-249.88638',b'976.683',b'348.15366',b'-344.94977',b'956.35626',b'348.54074',b'-344.41766',b'1024.6897',b'415.0808',b'-163.14244',b'911.5422',b'416.5661',b'-163.55608',b'1035.0192',b'510.2825',b'-117.135086',b'904.4586',b'509.71375',b'-116.18597',b'1046.879',b'592.0519',b'-218.5307',b'887.6591',b'593.6924',b'-217.82022',b'1047.0986',b'613.6156',b'-253.97699',b'886.2332',b'616.80237',b'-251.5275',b'1038.4484',b'611.2195',b'-290.2335',b'891.1902',b'615.1191',b'-294.2485',b'1036.4001',b'604.0566',b'-234.54074',b'892.60315',b'607.50165',b'-236.32469',b'1000.7977',b'574.3228',b'2.0219965',b'939.91473',b'576.74927',b'-2.2155023',b'1012.36554',b'711.06696',b'-32.418583',b'925.1061',b'715.48315',b'-26.807636',b'1023.0662',b'830.53937',b'176.73091',b'927.0708',b'835.19763',b'164.47829',b'1019.35596',b'835.1635',b'187.5859',b'930.875',b'838.9492',b'174.56546',b'1024.7831',b'873.48676',b'26.543926',b'928.1869',b'875.97095',b'10.999707'
image_007.jpg,b'967.4388',b'336.4074',b'-419.6995',b'975.4808',b'326.79175',b'-402.5765',b'980.281',b'327.42255',b'-402.6047',b'983.92456',b'328.1432',b'-402.67026',b'959.9608',b'326.76443',b'-401.43073',b'955.3079',b'327.49506',b'-401.50293',b'951.80817',b'328.39584',b'-401.58078',b'989.29254',b'335.38364',b'-280.17603',b'945.3787',b'336.75116',b'-274.7239',b'978.12494',b'350.15036',b'-372.81458',b'957.6965',b'350.61295',b'-371.4709',b'1025.465',b'414.8631',b'-185.4713',b'913.4154',b'415.6084',b'-179.09819',b'1034.3276',b'509.34412',b'-135.96034',b'906.4542',b'508.00214',b'-127.82643',b'1044.329',b'590.5772',b'-232.00877',b'889.842',b'593.60986',b'-229.89032',b'1044.7345',b'612.4043',b'-266.6283',b'889.0064',b'615.3769',b'-263.27042',b'1037.6387',b'610.37854',b'-303.86676',b'894.0414',b'613.6847',b'-304.24924',b'1035.2314',b'602.81177',b'-248.23477',b'895.91156',b'606.609',b'-247.70393',b'1001.357',b'570.70044',b'-1.081362',b'939.7717',b'573.2331',b'0.9233692',b'1013.8878',b'711.2942',b'-37.601086',b'925.8791',b'715.93524',b'-21.529884',b'1023.53827',b'828.9131',b'163.75212',b'925.85846',b'828.44165',b'158.36023',b'1018.7825',b'829.8001',b'174.16054',b'930.0308',b'830.92944',b'167.2958',b'1028.2388',b'863.814',b'19.474277',b'921.6223',b'867.9521',b'6.9819846'
image_008.jpg,b'965.85205',b'335.4179',b'-408.3537',b'974.1037',b'326.45834',b'-391.38663',b'979.46265',b'326.88208',b'-391.42178',b'983.8427',b'327.60498',b'-391.48123',b'959.0413',b'326.51044',b'-389.34433',b'955.36383',b'326.90073',b'-389.40543',b'951.6188',b'327.38126',b'-389.47806',b'989.07153',b'335.76904',b'-270.71735',b'946.5568',b'336.1271',b'-260.79953',b'977.5834',b'350.01224',b'-362.1666',b'957.1353',b'350.14102',b'-359.57858',b'1029.0078',b'414.03687',b'-183.41277',b'914.73376',b'416.79913',b'-160.22807',b'1035.9065',b'509.0521',b'-137.62555',b'908.8238',b'506.74765',b'-105.32816',b'1048.6538',b'590.9885',b'-238.81165',b'893.6109',b'593.46106',b'-213.30884',b'1051.1862',b'613.40894',b'-274.59848',b'892.55164',b'616.33966',b'-246.83604',b'1044.2214',b'612.1111',b'-313.25482',b'897.66895',b'614.7479',b'-290.19394',b'1041.2954',b'604.899',b'-255.42072',b'899.51056',b'606.86414',b'-232.48839',b'1004.40894',b'574.37067',b'-6.747785',b'941.5919',b'576.39655',b'6.6191034',b'1014.0051',b'713.51404',b'-37.75106',b'928.8838',b'715.7571',b'-15.2743225',b'1023.3422',b'826.52026',b'165.14217',b'927.2142',b'828.75806',b'162.85019',b'1019.8693',b'827.4607',b'175.32547',b'931.5304',b'830.0334',b'171.33734',b'1026.4868',b'867.96344',b'17.599642',b'922.0148',b'872.4317',b'9.686654'
image_009.jpg,b'969.0007',b'347.22992',b'-438.25763',b'976.0913',b'335.73914',b'-422.09653',b'980.76575',b'335.65878',b'-422.12057',b'984.31055',b'335.96317',b'-422.17075',b'961.6576',b'336.04156',b'-421.0588',b'957.13385',b'336.27094',b'-421.12918',b'953.90735',b'336.51605',b'-421.19852',b'989.2036',b'340.2186',b'-290.5059',b'948.6162',b'341.83148',b'-285.18723',b'979.29987',b'358.97018',b'-386.27292',b'959.76385',b'360.44443',b'-385.05078',b'1029.606',b'414.04156',b'-182.5862',b'915.1368',b'415.6011',b'-176.75404',b'1038.5779',b'511.14938',b'-128.39742',b'907.90784',b'509.0793',b'-125.640625',b'1047.9298',b'593.6001',b'-240.02031',b'893.6306',b'595.16974',b'-249.95378',b'1047.4689',b'614.6882',b'-277.76025',b'893.9952',b'617.33813',b'-288.74832',b'1040.1157',b'612.4837',b'-317.52893',b'898.0477',b'614.687',b'-333.31042',b'1038.5513',b'605.7306',b'-257.54556',b'898.94293',b'607.4001',b'-269.65784',b'1004.70074',b'575.11285',b'-5.4934134',b'942.5714',b'576.3999',b'5.3875513',b'1014.1016',b'710.30145',b'-39.208862',b'927.49475',b'714.3505',b'-22.31724',b'1021.2017',b'839.18274',b'164.28783',b'927.86633',b'838.23334',b'161.63425',b'1018.6344',b'845.0031',b'173.9947',b'932.84485',b'846.9787',b'170.422',b'1021.83417',b'876.42755',b'9.326698',b'922.8988',b'880.01245',b'4.774994'
image_010.jpg,b'967.48364',b'354.33612',b'-442.27045',b'975.1879',b'341.3835',b'-427.58206',b'979.6723',b'341.1857',b'-427.5879',b'983.0391',b'341.05148',b'-427.61496',b'960.0792',b'341.50342',b'-426.0019',b'955.2746',b'341.5008',b'-426.07312',b'951.72925',b'341.33557',b'-426.14594',b'988.3001',b'343.01373',b'-293.87912',b'947.3998',b'344.53577',b'-286.43613',b'977.6406',b'364.07',b'-388.5327',b'958.202',b'365.91537',b'-386.67963',b'1028.9066',b'412.81094',b'-176.10579',b'914.47314',b'417.0396',b'-171.01671',b'1038.5314',b'509.06384',b'-116.39415',b'908.991',b'512.08234',b'-113.92691',b'1047.1588',b'590.93066',b'-241.52147',b'895.8209',b'596.96045',b'-243.01447',b'1048.3947',b'611.70294',b'-280.3091',b'896.37164',b'618.8259',b'-283.14603',b'1042.0781',b'609.8162',b'-322.47513',b'900.5019',b'616.15643',b'-329.19525',b'1039.9668',b'603.4269',b'-260.0429',b'901.6407',b'609.18256',b'-263.26773',b'1003.7638',b'575.1055',b'-3.1395035',b'941.10315',b'576.1656',b'3.0064964',b'1017.3484',b'712.9926',b'-51.911285',b'928.733',b'713.5924',b'-44.020355',b'1023.062',b'835.6898',b'153.25706',b'926.70654',b'836.40265',b'144.75327',b'1019.51385',b'847.8998',b'163.05002',b'933.01917',b'852.6682',b'153.95154',b'1022.7166',b'880.4744',b'-7.604513',b'922.8405',b'867.28656',b'-15.173423'
